OBJECTID,FID_Select,osm_id,name,ref,type,oneway,bridge,tunnel,maxspeed,Class,ORIG_FID,geometry,Indegree,Outdegree,Degree_unweighted,Farness_unweighted,Farness_weighted,Indegree_norm,Outdegree_norm,Degree_unweighted_norm,Farness_unweighted_norm,Farness_weighted_norm
7510,16745,175893222,,,unclassified,0,0,0,0,0,3755,POINT (694451.2079249742 3157066.372388782),0.0,0.0,2.0,3892339.0,16131.0,0.0,0.0,0.2222222222222222,0.5806315384351464,0.0029416704552230927
7512,24751,287865282,,,service,0,0,0,0,0,3756,POINT (723358.2960480647 3157457.7631036434),0.0,0.0,3.0,5029660.0,16131.0,0.0,0.0,0.3333333333333333,0.7502890225146674,0.0029416704552230927
7514,22987,237956109,,,living_street,0,0,0,0,0,3757,POINT (716837.7788266968 3157458.548602201),2.0,2.0,4.0,4502777.0,16131.0,0.008130081300813009,0.008130081300813009,0.4444444444444444,0.6716923517556905,0.0029416704552230927
7515,24234,275400289,,,residential,0,0,0,0,0,3758,POINT (716893.993718964 3157453.667228237),1.0,1.0,2.0,4555338.0,68705.0,0.0040650406504065045,0.0040650406504065045,0.2222222222222222,0.6795330291200439,0.01252913450040931
7517,10577,169477760,,,service,0,0,0,0,0,3759,POINT (720889.3892246159 3157459.579694733),0.0,0.0,1.0,5033003.0,16131.0,0.0,0.0,0.1111111111111111,0.7507877075554588,0.0029416704552230927
7520,10030,168346133,,,service,0,0,0,0,0,3760,POINT (720984.1696169702 3157462.4063878674),0.0,0.0,1.0,5056279.0,16131.0,0.0,0.0,0.1111111111111111,0.7542598562271485,0.0029416704552230927
7521,18404,190333682,,,residential,0,0,0,0,0,3761,POINT (711665.4191640131 3157462.6784864347),0.0,0.0,3.0,4663771.0,16131.0,0.0,0.0,0.3333333333333333,0.6957082953563964,0.0029416704552230927
7525,18260,190315662,,,service,0,0,0,0,0,3763,POINT (710079.3186296131 3157465.0278840214),0.0,0.0,2.0,4705652.0,16131.0,0.0,0.0,0.2222222222222222,0.7019558060334475,0.0029416704552230927
7527,18868,191229331,,,secondary,0,0,0,0,0,3764,POINT (722553.6905691028 3157465.437254062),6.0,6.0,3.0,4829214.0,16131.0,0.024390243902439025,0.024390243902439025,0.3333333333333333,0.7203879092372342,0.0029416704552230927
7530,24751,287865282,,,service,0,0,0,0,0,3765,POINT (723408.4756231122 3157465.7143546287),0.0,0.0,3.0,4977184.0,16131.0,0.0,0.0,0.3333333333333333,0.7424610248477318,0.0029416704552230927
7531,18290,190315693,,,service,0,0,0,0,0,3766,POINT (710312.2703766217 3157465.7640913744),0.0,0.0,3.0,4548008.0,16131.0,0.0,0.0,0.3333333333333333,0.6784395916839085,0.0029416704552230927
7536,26111,313488520,,,unclassified,0,0,0,0,0,3768,POINT (688946.8016724698 3155971.411360696),0.0,0.0,1.0,4159106.0,16131.0,0.0,0.0,0.1111111111111111,0.6204259483294872,0.0029416704552230927
7537,26502,331904340,,,residential,0,0,0,0,0,3769,POINT (720275.2228969047 3157467.237413209),0.0,0.0,3.0,5138831.0,16131.0,0.0,0.0,0.3333333333333333,0.7665743783591875,0.0029416704552230927
7542,18302,190315709,,,service,0,0,0,0,0,3771,POINT (710453.7592238178 3157467.391806649),0.0,0.0,4.0,4421292.0,16131.0,0.0,0.0,0.4444444444444444,0.6595369971194711,0.0029416704552230927
7545,18408,190333686,,,residential,0,0,0,0,0,3773,POINT (711765.8505959697 3157468.381831877),0.0,0.0,4.0,4663763.0,16131.0,0.0,0.0,0.4444444444444444,0.6957071019731101,0.0029416704552230927
7550,18422,190333700,,,residential,0,0,0,0,0,3775,POINT (711867.0523406202 3157471.006869884),0.0,0.0,3.0,4683400.0,16131.0,0.0,0.0,0.3333333333333333,0.698636410422413,0.0029416704552230927
7554,18263,190315665,,,service,0,0,0,0,0,3777,POINT (710271.8859562287 3157472.146594122),0.0,0.0,3.0,4653093.0,16131.0,0.0,0.0,0.3333333333333333,0.6941154270149158,0.0029416704552230927
7557,10117,168918156,,,residential,0,0,0,0,0,3779,POINT (722566.6598992757 3157473.444225602),0.0,0.0,4.0,4881559.0,16131.0,0.0,0.0,0.4444444444444444,0.7281963652528556,0.0029416704552230927
7561,18289,190315692,,,service,0,0,0,0,0,3781,POINT (710361.4119070955 3157473.9064287674),0.0,0.0,3.0,4578862.0,16131.0,0.0,0.0,0.3333333333333333,0.6830421726736111,0.0029416704552230927
7566,24751,287865282,,,service,0,0,0,0,0,3783,POINT (723466.8165593632 3157474.96322478),5.0,5.0,3.0,4924660.0,16131.0,0.02032520325203252,0.02032520325203252,0.3333333333333333,0.7346258668810779,0.0029416704552230927
7569,18421,190333699,,,residential,0,0,0,0,0,3785,POINT (711521.6462733867 3157475.795204539),1.0,1.0,4.0,4525928.0,16131.0,0.0040650406504065045,0.0040650406504065045,0.4444444444444444,0.6751458538135309,0.0029416704552230927
7570,18421,190333699,,,residential,0,0,0,0,0,3785,POINT (711517.4772712868 3157469.1680581328),3.0,3.0,1.0,4578502.0,16131.0,0.012195121951219513,0.012195121951219513,0.1111111111111111,0.6829884704257245,0.0029416704552230927
7574,26501,331593131,,,residential,0,0,0,0,0,3787,POINT (720731.2194521483 3157475.8725865837),0.0,0.0,1.0,4934103.0,16131.0,0.0,0.0,0.1111111111111111,0.7360345066777253,0.0029416704552230927
7576,18254,190310258,,,residential,0,0,0,0,0,3788,POINT (709064.375271569 3157477.8422499746),0.0,0.0,3.0,4396438.0,16131.0,0.0,0.0,0.3333333333333333,0.655829453594545,0.0029416704552230927
7578,41,24496907,Bhagwan Mahavir Marg,,residential,1,0,0,0,0,3789,POINT (710975.2405968485 3157477.9757855553),10.0,11.0,3.0,4343488.0,16131.0,0.04065040650406504,0.044715447154471545,0.3333333333333333,0.6479307479678921,0.0029416704552230927
7580,18431,190342472,,,residential,0,0,0,0,0,3790,POINT (708988.226235372 3157478.7251425013),0.0,0.0,3.0,4448915.0,16131.0,0.0,0.0,0.3333333333333333,0.6636576004343915,0.0029416704552230927
7584,18431,190342472,,,residential,0,0,0,0,0,3792,POINT (708988.2258909578 3157478.758390978),0.0,0.0,3.0,4501439.0,16131.0,0.0,0.0,0.3333333333333333,0.6714927584010454,0.0029416704552230927
7588,18464,190342544,,,residential,0,0,0,0,0,3794,POINT (708862.1136897402 3157479.6724854223),0.0,0.0,2.0,4606427.0,16131.0,0.0,0.0,0.2222222222222222,0.6871541239597054,0.0029416704552230927
7590,18453,190342512,,,residential,0,0,0,0,0,3795,POINT (708862.11444797 3157479.705723025),0.0,0.0,3.0,4553945.0,16131.0,0.0,0.0,0.3333333333333333,0.679325231255305,0.0029416704552230927
7595,2753,77363932,Alaknanda Road,,tertiary,0,0,0,20,0,3798,POINT (720508.3538897745 3157479.7870711423),0.0,0.0,3.0,4931605.0,16131.0,0.0,0.0,0.3333333333333333,0.7356618727465567,0.0029416704552230927
7597,8754,135372612,,,residential,0,0,0,0,0,3799,POINT (721508.2641390348 3157480.736145992),10.0,10.0,4.0,4934968.0,16131.0,0.04065040650406504,0.04065040650406504,0.4444444444444444,0.7361635412455639,0.0029416704552230927
7598,8754,135372612,,,residential,0,0,0,0,0,3799,POINT (721511.1065386906 3157470.733846523),4.0,4.0,3.0,4913387.0,16131.0,0.016260162601626018,0.016260162601626018,0.3333333333333333,0.7329442406576735,0.0029416704552230927
7599,8766,135372962,,,secondary,1,0,0,0,0,3800,POINT (714105.1727674734 3157480.9548337534),16.0,16.0,3.0,4560645.0,121244.0,0.06504065040650407,0.06504065040650407,0.3333333333333333,0.6803246897576388,0.02211021589939053
7602,362,26597984,,,secondary,0,0,0,0,0,3801,POINT (714028.3435658384 3157482.9678723216),22.0,22.0,3.0,4613202.0,121239.0,0.08943089430894309,0.08943089430894309,0.3333333333333333,0.688164770430349,0.022109304092789817
7607,18294,190315697,,,residential,0,0,0,0,0,3804,POINT (710458.9736012947 3157488.914969882),0.0,0.0,3.0,4460391.0,16131.0,0.0,0.0,0.3333333333333333,0.6653695087586875,0.0029416704552230927
7609,18421,190333699,,,residential,0,0,0,0,0,3805,POINT (711530.203388908 3157489.386041684),0.0,0.0,3.0,4578474.0,16131.0,0.0,0.0,0.3333333333333333,0.6829842935842223,0.0029416704552230927
7611,26133,313541230,Abdul Gaffar Khan Marg,,secondary,1,0,0,0,0,3806,POINT (710585.1122395787 3157489.8809624203),41.0,41.0,3.0,4226171.0,16131.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.630430229592027,0.0029416704552230927
7614,18465,190342547,,,living_street,0,0,0,0,0,3807,POINT (707058.6235781517 3157490.235182399),0.0,0.0,2.0,4277031.0,68621.0,0.0,0.0,0.2222222222222222,0.6380171638351162,0.012513816149517317
7616,18432,190342474,,,living_street,0,0,0,0,0,3808,POINT (706844.6001776531 3157492.469003916),0.0,0.0,3.0,4224520.0,68621.0,0.0,0.0,0.3333333333333333,0.6301839451163027,0.012513816149517317
7617,7732,83674894,,,residential,0,0,0,0,0,3809,POINT (721274.0165371587 3157493.080259273),4.0,4.0,4.0,4935015.0,16131.0,0.016260162601626018,0.016260162601626018,0.4444444444444444,0.7361705523723714,0.0029416704552230927
7623,18436,190342480,,,living_street,0,0,0,0,0,3812,POINT (706455.7555642929 3157493.635995822),0.0,4.0,4.0,4172053.0,68621.0,0.0,0.016260162601626018,0.4444444444444444,0.6223572900055642,0.012513816149517317
7624,18436,190342480,,,living_street,0,0,0,0,0,3812,POINT (706225.2768952083 3157405.540819343),0.0,0.0,1.0,4224627.0,68621.0,0.0,0.0,0.1111111111111111,0.6301999066177578,0.012513816149517317
7630,18303,190323305,,,residential,0,0,0,0,0,3815,POINT (710872.8594719218 3157495.79135035),0.0,0.0,3.0,4305553.0,16131.0,0.0,0.0,0.3333333333333333,0.6422718735968423,0.0029416704552230927
7634,18264,190315666,,,service,0,0,0,0,0,3817,POINT (710243.1684624674 3157496.232279105),0.0,0.0,3.0,4600560.0,16131.0,0.0,0.0,0.3333333333333333,0.6862789264920648,0.0029416704552230927
7637,18291,190315694,,,service,0,0,0,0,0,3819,POINT (710099.5554591296 3157496.797361484),0.0,0.0,3.0,4653120.0,16131.0,0.0,0.0,0.3333333333333333,0.6941194546835073,0.0029416704552230927
7641,10156,168918722,6th St,,residential,0,0,0,0,0,3821,POINT (721171.4948417963 3157499.396219382),4.0,4.0,1.0,5069832.0,16131.0,0.016260162601626018,0.016260162601626018,0.1111111111111111,0.756281596687168,0.0029416704552230927
7644,18253,190310257,,,residential,0,0,0,0,0,3822,POINT (709533.7395976624 3157499.672878908),0.0,0.0,3.0,4239451.0,16131.0,0.0,0.0,0.3333333333333333,0.632411245847399,0.0029416704552230927
7645,8763,135372761,,,residential,0,0,0,0,0,3823,POINT (720681.3747065952 3157500.0692859218),0.0,0.0,3.0,4981749.0,16131.0,0.0,0.0,0.3333333333333333,0.7431419991855159,0.0029416704552230927
7648,18239,190310243,,,residential,0,0,0,0,0,3824,POINT (709392.3713078555 3157500.142556865),0.0,0.0,3.0,4239366.0,16131.0,0.0,0.0,0.3333333333333333,0.6323985661499815,0.0029416704552230927
7651,7732,83674894,,,residential,0,0,0,0,0,3826,POINT (721275.4227544824 3157502.1094465964),10.0,10.0,3.0,4952492.0,16131.0,0.04065040650406504,0.04065040650406504,0.3333333333333333,0.7387776473343547,0.0029416704552230927
7655,18289,190315692,,,service,0,0,0,0,0,3828,POINT (710385.1642254656 3157503.965691723),0.0,0.0,3.0,4526329.0,16131.0,0.0,0.0,0.3333333333333333,0.6752056721507601,0.0029416704552230927
7659,22816,235103522,,,residential,0,0,0,0,0,3830,POINT (717060.8221689053 3157504.4137533735),1.0,1.0,3.0,4556593.0,16131.0,0.0040650406504065045,0.0040650406504065045,0.3333333333333333,0.679720241123093,0.0029416704552230927
7662,18464,190342544,,,residential,0,0,0,0,0,3831,POINT (708863.2017660104 3157504.9016230963),0.0,0.0,3.0,4554012.0,16131.0,0.0,0.0,0.3333333333333333,0.6793352258403283,0.0029416704552230927
7664,18451,190342509,,,residential,0,0,0,0,0,3832,POINT (708928.7499561589 3157504.9599572364),0.0,0.0,3.0,4501540.0,16131.0,0.0,0.0,0.3333333333333333,0.6715078248650358,0.0029416704552230927
7666,18451,190342509,,,residential,0,0,0,0,0,3833,POINT (708988.3259153562 3157505.012060605),0.0,0.0,3.0,4449002.0,16131.0,0.0,0.0,0.3333333333333333,0.6636705784776308,0.0029416704552230927
7670,41,24496907,Bhagwan Mahavir Marg,,residential,1,0,0,0,0,3835,POINT (710990.6326505495 3157507.3428558595),3.0,3.0,3.0,4393131.0,16131.0,0.012195121951219513,0.012195121951219513,0.3333333333333333,0.6553361387785424,0.0029416704552230927
7671,25634,297693702,,,residential,0,0,0,0,0,3836,POINT (711097.4265476093 3157439.630855119),0.0,0.0,1.0,4445705.0,16131.0,0.0,0.0,0.1111111111111111,0.6631787553907361,0.0029416704552230927
7673,18299,190315702,,,service,0,0,0,0,0,3837,POINT (710227.114840515 3157509.702613082),0.0,0.0,3.0,4548031.0,16131.0,0.0,0.0,0.3333333333333333,0.6784430226608569,0.0029416704552230927
7676,344,25524697,,,residential,0,0,0,0,0,3838,POINT (703579.5893069068 3157511.0609915536),0.0,0.0,3.0,3949285.0,16131.0,0.0,0.0,0.3333333333333333,0.5891263390133405,0.0029416704552230927
7677,18404,190333682,,,residential,0,0,0,0,0,3839,POINT (711697.3922255328 3157511.2256964818),0.0,0.0,3.0,4675363.0,16131.0,0.0,0.0,0.3333333333333333,0.6974375077383448,0.0029416704552230927
7682,18997,202672559,Abdul Gaffar Khan Marg,,secondary,1,0,0,0,0,3841,POINT (710528.7497061715 3157513.6805300005),16.0,16.0,3.0,4341964.0,16131.0,0.06504065040650407,0.06504065040650407,0.3333333333333333,0.6477034084518388,0.0029416704552230927
7683,18261,190315663,,,residential,0,0,0,0,0,3842,POINT (710513.9848136101 3157513.6927837785),0.0,0.0,3.0,4394416.0,16131.0,0.0,0.0,0.3333333333333333,0.6555278259689153,0.0029416704552230927
7687,18855,191229318,Okhla Estate Marg,,secondary,1,0,0,0,0,3844,POINT (721213.5098200301 3157514.0248098746),14.0,14.0,3.0,4963934.0,16131.0,0.056910569105691054,0.056910569105691054,0.3333333333333333,0.7404844837796836,0.0029416704552230927
7689,18294,190315697,,,residential,0,0,0,0,0,3845,POINT (710478.6826372938 3157515.6647511683),0.0,0.0,3.0,4446915.0,16131.0,0.0,0.0,0.3333333333333333,0.6633592546127993,0.0029416704552230927
7693,18408,190333686,,,residential,0,0,0,0,0,3847,POINT (711795.9114372712 3157516.5289858),0.0,0.0,2.0,4716333.0,16131.0,0.0,0.0,0.2222222222222222,0.7035491218936606,0.0029416704552230927
7697,10583,169477767,,,service,0,0,0,0,0,3849,POINT (721112.0829824563 3157516.814063929),0.0,0.0,3.0,4995210.0,16131.0,0.0,0.0,0.3333333333333333,0.7451500157377421,0.0029416704552230927
7701,26060,312126319,Nelson Mandela Marg,,secondary,1,0,0,0,0,3851,POINT (710089.207253485 3157516.9884801097),0.0,0.0,3.0,4390465.0,16131.0,0.0,0.0,0.3333333333333333,0.65493844379836,0.0029416704552230927
7704,18283,190315685,,,residential,0,0,0,0,0,3852,POINT (710442.311979142 3157517.1631262414),0.0,0.0,3.0,4419178.0,16131.0,0.0,0.0,0.3333333333333333,0.6592216455860481,0.0029416704552230927
7707,10121,168918164,,,residential,0,0,0,0,0,3854,POINT (722904.446372143 3157518.1065090764),0.0,0.0,3.0,4986452.0,16131.0,0.0,0.0,0.3333333333333333,0.7438435593849899,0.0029416704552230927
7710,10166,168918732,,,service,0,0,0,0,0,3855,POINT (721150.0841967808 3157518.9271552674),4.0,4.0,3.0,4953107.0,16131.0,0.016260162601626018,0.016260162601626018,0.3333333333333333,0.7388693886744943,0.0029416704552230927
7713,25635,297693703,,,residential,0,0,0,0,0,3857,POINT (711057.051487824 3157518.936242411),0.0,0.0,1.0,4528783.0,16131.0,0.0,0.0,0.1111111111111111,0.6755717424738538,0.0029416704552230927
7715,26502,331904340,,,residential,0,0,0,0,0,3858,POINT (720336.0693108048 3157519.3575945664),0.0,0.0,3.0,5087684.0,16131.0,0.0,0.0,0.3333333333333333,0.7589446314906998,0.0029416704552230927
7720,18301,190315706,,,service,0,0,0,0,0,3860,POINT (710216.4521512445 3157520.109981397),0.0,0.0,3.0,4600578.0,16131.0,0.0,0.0,0.3333333333333333,0.6862816116044591,0.0029416704552230927
7724,9302,163382542,Old Delhi Gurgaon Road,,secondary,1,0,0,0,0,3862,POINT (704154.1804093765 3157520.9555974696),37.0,40.0,3.0,3949285.0,16131.0,0.15040650406504066,0.16260162601626016,0.3333333333333333,0.5891263390133405,0.0029416704552230927
7728,10602,169496771,,,unclassified,0,0,0,0,0,3864,POINT (684313.0416513504 3157522.9151471667),0.0,0.0,2.0,4472797.0,16131.0,0.0,0.0,0.2222222222222222,0.6672201478900238,0.0029416704552230927
7729,10117,168918156,,,residential,0,0,0,0,0,3865,POINT (722647.049158467 3157523.1206740327),0.0,0.0,3.0,4934082.0,16131.0,0.0,0.0,0.3333333333333333,0.7360313740465987,0.0029416704552230927
7733,18290,190315693,,,service,0,0,0,0,0,3867,POINT (710360.5312425196 3157524.1222196557),0.0,0.0,3.0,4495479.0,16131.0,0.0,0.0,0.3333333333333333,0.6706036878527007,0.0029416704552230927
7738,807,37751252,Nelson Mandela Marg,,secondary,1,0,0,0,0,3869,POINT (710076.2359300256 3157525.104135908),0.0,0.0,4.0,4400761.0,16131.0,0.0,0.0,0.4444444444444444,0.6564743280879165,0.0029416704552230927
7742,10578,169477761,,,service,0,0,0,0,0,3871,POINT (721119.9776449446 3157527.0741903596),4.0,4.0,3.0,4964665.0,16131.0,0.016260162601626018,0.016260162601626018,0.3333333333333333,0.7405935291774755,0.0029416704552230927
7745,10605,169496775,,,unclassified,0,0,0,0,0,3873,POINT (684294.5724597638 3157528.366739288),0.0,0.0,3.0,4420243.0,16131.0,0.0,0.0,0.3333333333333333,0.659380514736046,0.0029416704552230927
7747,8754,135372612,,,residential,0,0,0,0,0,3874,POINT (721495.6820043018 3157528.960138712),0.0,0.0,3.0,4987368.0,16131.0,0.0,0.0,0.3333333333333333,0.7439802017712791,0.0029416704552230927
7751,10121,168918164,,,residential,0,0,0,0,0,3876,POINT (722952.941123927 3157533.296988653),0.0,0.0,3.0,5038920.0,16131.0,0.0,0.0,0.3333333333333333,0.7516703636686393,0.0029416704552230927
7755,18421,190333699,,,residential,0,0,0,0,0,3878,POINT (711558.8912166106 3157534.9911790974),0.0,0.0,3.0,4631015.0,16131.0,0.0,0.0,0.3333333333333333,0.6908219874903597,0.0029416704552230927
7757,22816,235103522,,,residential,0,0,0,0,0,3879,POINT (717167.4091856247 3157536.830019528),1.0,1.0,3.0,4553136.0,16131.0,0.0040650406504065045,0.0040650406504065045,0.3333333333333333,0.6792045503704709,0.0029416704552230927
7759,18855,191229318,Okhla Estate Marg,,secondary,1,0,0,0,0,3880,POINT (721127.4295511572 3157536.9268470015),10.0,10.0,3.0,4971338.0,16131.0,0.04065040650406504,0.04065040650406504,0.3333333333333333,0.7415889600112178,0.0029416704552230927
7762,9187,155763275,,,unclassified,0,0,0,0,0,3881,POINT (720555.7277130447 3157538.063585084),0.0,0.0,3.0,4981795.0,16131.0,0.0,0.0,0.3333333333333333,0.7431488611394125,0.0029416704552230927
7765,9560,164923395,,,residential,0,0,0,0,0,3883,POINT (721354.7333186138 3157538.0859669596),0.0,0.0,3.0,5069064.0,16131.0,0.0,0.0,0.3333333333333333,0.7561670318916766,0.0029416704552230927
7766,9560,164923395,,,residential,0,0,0,0,0,3883,POINT (721450.384952534 3157521.7079749573),0.0,0.0,1.0,5121638.0,16131.0,0.0,0.0,0.1111111111111111,0.7640096485038703,0.0029416704552230927
7767,18868,191229331,,,secondary,0,0,0,0,0,3884,POINT (722502.492088126 3157540.6460172758),0.0,0.0,3.0,4802137.0,16131.0,0.0,0.0,0.3333333333333333,0.7163487543316084,0.0029416704552230927
7769,18296,190315699,,,service,0,0,0,0,0,3885,POINT (710252.5726184091 3157541.3109529093),0.0,0.0,3.0,4495493.0,16131.0,0.0,0.0,0.3333333333333333,0.6706057762734519,0.0029416704552230927
7771,10121,168918164,,,residential,0,0,0,0,0,3886,POINT (723001.9402082553 3157541.523434384),0.0,0.0,3.0,5052739.0,16131.0,0.0,0.0,0.3333333333333333,0.7537317841229304,0.0029416704552230927
7775,26133,313541230,Abdul Gaffar Khan Marg,,secondary,1,0,0,0,0,3888,POINT (710493.1553329742 3157544.493534725),0.0,0.0,3.0,4197311.0,16131.0,0.0,0.0,0.3333333333333333,0.6261250993864518,0.0029416704552230927
7778,18346,190323352,,,residential,0,0,0,0,0,3889,POINT (710597.910007026 3157544.9209143203),0.0,0.0,3.0,4278725.0,16131.0,0.0,0.0,0.3333333333333333,0.6382698627460047,0.0029416704552230927
7780,18374,190333650,,,residential,0,0,0,0,0,3890,POINT (711409.5343994005 3157546.7114188746),4.0,4.0,3.0,4521374.0,16131.0,0.016260162601626018,0.016260162601626018,0.3333333333333333,0.6744665203777654,0.0029416704552230927
7783,18265,190315667,,,service,0,0,0,0,0,3892,POINT (710172.533758725 3157547.2493563183),0.0,0.0,3.0,4653144.0,16131.0,0.0,0.0,0.3333333333333333,0.6941230348333663,0.0029416704552230927
7784,18265,190315667,,,service,0,0,0,0,0,3892,POINT (710142.6377782188 3157498.3005297445),0.0,0.0,1.0,4705718.0,16131.0,0.0,0.0,0.1111111111111111,0.7019656514455601,0.0029416704552230927
7787,18411,190333689,,,living_street,0,0,0,0,0,3894,POINT (711153.6772973565 3157511.373273175),0.0,0.0,2.0,4533077.0,16131.0,0.0,0.0,0.2222222222222222,0.6762122909528121,0.0029416704552230927
7788,18411,190333689,,,living_street,0,0,0,0,0,3894,POINT (711062.5989833148 3157547.4611821715),0.0,0.0,3.0,4507314.0,16131.0,0.0,0.0,0.3333333333333333,0.6723691492519724,0.0029416704552230927
7790,18319,190323323,,,residential,0,0,0,0,0,3895,POINT (710645.958381515 3157549.0316504855),0.0,0.0,2.0,4331295.0,16131.0,0.0,0.0,0.2222222222222222,0.6461118826665553,0.0029416704552230927
7791,10134,168918186,,,residential,0,0,0,0,0,3896,POINT (722517.0099307001 3157549.0925255287),0.0,0.0,4.0,4854482.0,16131.0,0.0,0.0,0.4444444444444444,0.7241572103472298,0.0029416704552230927
7795,10121,168918164,,,residential,0,0,0,0,0,3898,POINT (723050.8358792206 3157550.0363908038),0.0,0.0,4.0,5026393.0,16131.0,0.0,0.0,0.4444444444444444,0.7498016746150966,0.0029416704552230927
