Node,Farness_weighted
27550,16131
28457,16131
27503,16131
27339,16131
21229,16131
63446,16131
43298,16131
21429,16131
62732,16131
4944,16131
6903,16131
21501,16131
266,120791
158,120791
202,120791
38408,16131
39317,16131
21579,16131
87,120791
88,120791
43131,68705
247,120791
63299,16131
21645,16131
45520,16131
64234,16131
64225,16131
35032,16131
118,120791
139,120791
21705,16131
63459,16131
106556,16131
21333,16131
63683,16131
34601,16131
317,120791
14880,16131
15069,16131
63668,16131
63913,16131
62905,16131
63062,16131
120,120791
45026,16131
39291,16131
39597,16131
39867,16131
66923,16131
425,120791
447,120791
39851,16131
40131,16131
33990,16131
40129,16131
40345,16131
40333,16131
38033,16131
33953,16131
40587,16131
26605,16131
26955,16131
15158,16131
19685,16131
21048,16131
52208,68560
47336,16131
58112,68527
59726,68527
34326,16131
63145,16131
33058,16131
34271,16131
45818,16131
52328,68560
21179,16131
61554,16131
61671,16131
27438,16131
27986,16131
25510,16131
23733,16131
24468,16131
65596,16131
65988,16131
47704,68697
15288,16131
19463,16131
19733,16131
62889,16131
62890,16131
28550,16131
19503,16131
21581,16131
38220,16131
38791,16131
42816,16131
67454,16131
97,120791
28506,16131
28582,16131
63434,68705
52,68459
54,120791
67032,121277
56,120791
62,120791
26757,16131
27169,16131
14524,16131
145,120791
242,120791
32525,16131
14577,16131
10424,16131
65387,16131
62878,16131
306,120791
364,120791
63022,16131
28522,16131
28017,16131
21686,16131
197,120791
29592,16131
28372,16131
45490,16131
27342,16131
29054,16131
66834,16131
445,120791
420,120791
11757,68701
28401,16131
29055,16131
32175,16131
32605,16131
403,120791
64551,0
64552,0
62856,16131
25253,16131
26303,16131
27893,16131
53397,16131
70,120791
64696,0
64695,0
37174,16131
36708,16131
61767,16131
62156,16131
57180,16131
57390,16131
27933,16131
8194,16131
30053,16131
66920,68703
21684,16131
21698,16131
31911,16131
38101,16131
39185,16131
65346,0
36338,16131
36709,16131
40557,16131
41645,16131
21534,16131
116,120791
54467,16131
54468,16131
65345,0
62672,16131
62843,16131
412,120791
296,120791
354,120791
31924,16131
38137,16131
38213,16131
31970,16131
32311,16131
35520,16131
36341,16131
62133,16131
62400,16131
66232,16131
62673,16131
24548,16131
64653,16131
62494,16131
60821,68527
31921,16131
64554,16131
64616,16131
27325,16131
57416,68618
57564,68527
24713,16131
66831,0
66832,0
414,120791
42401,16131
42747,16131
37129,16131
53166,16131
64247,16131
90,120791
336,120791
430,120791
31892,16131
66838,0
62802,16131
62787,16131
31834,16131
34518,16131
35521,16131
66909,16131
57,120791
56066,16131
57161,68616
28331,16131
28049,16131
28047,16131
28165,16131
66671,16131
62753,16131
28125,16131
28180,16131
28847,16131
27915,16131
27946,16131
58520,68527
27587,16131
27477,16131
187,120791
27687,16131
55554,16131
55536,16131
66140,16131
151864,16131
65364,16131
47776,121270
48134,68697
62754,16131
28186,16131
62803,16131
34517,16131
34536,16131
38413,16131
38847,16131
140,120791
50971,68560
38537,16131
39188,16131
40183,16131
61562,16131
61995,16131
37021,16131
37069,16131
45005,16131
289,120791
57361,68616
57381,68527
45825,16131
53388,16131
36969,16131
62711,16131
62712,16131
62526,16131
26124,16131
26503,16131
40185,16131
63064,16131
19933,16131
65587,16131
390,120791
433,120791
177,120791
253,120791
41959,16131
27781,16131
27966,16131
58029,68527
27555,16131
37028,16131
92,120791
112,120791
136,120791
285,120791
58034,68527
62598,16131
62578,16131
36719,16131
62682,16131
62955,16131
151859,16131
66559,16131
58,120791
71,120791
36345,16131
62134,16131
62234,16131
63594,68704
138,120791
332,120791
66837,0
62332,16131
62331,16131
2219,1014717
2264,1277725
283,120791
377,120791
63515,121278
37032,16131
63419,16131
52130,173708
63424,16131
124,120791
25097,16131
27751,16131
35525,16131
27667,16131
27841,16131
48786,121257
30074,16131
62956,16131
19478,16131
48832,121257
126,120791
52466,16131
43127,16131
258,120791
34538,16131
34554,16131
66,120791
65,120791
28148,16131
43225,16131
45415,16131
150,120791
47272,16131
60559,68527
61306,68527
62482,16131
65871,16131
25961,16131
53514,16131
53738,16131
62716,16131
27835,16131
50814,16131
40477,16131
41225,16131
50762,16131
28075,16131
152,120791
28341,16131
62668,16131
62736,16131
62515,16131
41228,16131
3196,16131
3195,16131
369,120791
19345,16131
19454,16131
62738,16131
63012,16131
47367,68704
55094,16131
54570,16131
62022,16131
19227,16131
19332,16131
19079,16131
19220,16131
66217,16131
23378,16131
19007,16131
19074,16131
52157,16131
42072,16131
18885,16131
19000,16131
18739,16131
18860,16131
55514,16131
57320,16131
52393,16131
53264,16131
18589,16131
18730,16131
26849,16131
24714,16131
24619,16131
45313,16131
18459,16131
18576,16131
53486,16131
53536,16131
18309,16131
18452,16131
17887,16131
17762,16131
17886,16131
17979,16131
18209,16131
18308,16131
62412,16131
18087,16131
18196,16131
56032,16131
60270,68527
18086,16131
17976,16131
53245,16131
38388,16131
38665,16131
53491,16131
27939,16131
6586,16131
8167,16131
21747,16131
21986,16131
58069,68527
53481,16131
33102,16131
32932,16131
38218,16131
57613,68527
37038,16131
62976,16131
33076,16131
249,120791
319,120791
51362,16131
52239,16131
57765,68527
58001,68527
23204,16131
52301,121279
52987,16131
106,120791
83,120791
28076,16131
28103,16131
68,120791
41350,16131
31833,16131
31916,16131
38693,16131
52140,16131
52261,16131
17761,16131
67665,16131
84,120791
107,120791
25963,16131
38283,16131
38827,16131
61307,16131
169,120791
172,120791
191,120791
211,120791
31875,16131
32051,16131
65836,68705
165,120791
400,120791
62392,16131
311,120791
67648,16131
32412,16131
19452,16131
31878,16131
110,120791
402,120791
409,120791
42216,16131
34616,16131
62726,16131
63218,16131
24549,68703
34611,16131
62520,16131
50120,16131
22078,16131
23989,16131
61961,16131
61962,16131
63193,16131
63296,16131
63297,16131
63411,16131
61455,16131
61341,16131
61017,68527
61343,16131
39985,16131
62758,16131
43291,16131
65084,16131
65147,16131
18537,16131
18538,16131
60971,68527
60445,68527
62626,16131
14678,16131
14854,16131
15002,16131
270,120791
327,120791
371,120791
21812,68705
62684,16131
47141,16131
28721,16131
410,120791
424,120791
18482,16131
42245,16131
43715,16131
63117,16131
63250,16131
10230,16131
63118,16131
19776,16131
14990,16131
14977,16131
14931,16131
41444,16131
62550,16131
60281,68527
60447,121101
10444,16131
10614,16131
63196,16131
9904,16131
24416,16131
19772,16131
19982,16131
205,120791
10375,16131
20304,16131
20670,16131
27562,16131
23203,16131
50761,16131
147,120791
61669,16131
61670,16131
180,120791
7022,16131
10427,16131
29115,16131
29119,16131
46661,16131
49077,16131
14844,16131
20671,16131
21382,16131
62883,16131
62863,16131
18481,121279
148,120791
14758,1488203
60292,68527
59623,68527
27291,16131
27292,16131
14835,16131
154,120791
21064,16131
10432,16131
62686,16131
21448,16131
21920,16131
29602,16131
53026,16131
18385,16131
18692,16131
34392,16131
29129,16131
21510,16131
14767,16131
14746,16131
33664,16131
34363,16131
18421,16131
61684,16131
10397,16131
65721,16131
14647,16131
40673,16131
62841,16131
61625,16131
62085,16131
61643,16131
17548,16131
17547,16131
17661,16131
14083,16131
40019,16131
43386,16131
19748,16131
24984,16131
24974,16131
17739,16131
29606,16131
23351,16131
14103,16131
17397,16131
17877,16131
57873,68527
59521,68527
61347,16131
23748,16131
23988,16131
60293,68527
60457,68527
17511,16131
17983,16131
29132,16131
29139,16131
62064,16131
62421,16131
85,120791
28829,16131
62586,16131
63404,16131
17595,16131
18099,16131
33717,16131
17753,16131
18235,16131
104508,16131
104629,16131
1341,0
1342,0
17852,16131
62090,16131
274,120791
18926,16131
18696,16131
18823,16131
19028,16131
23699,16131
23707,16131
14578,16131
18943,16131
19134,16131
19025,16131
19280,16131
28869,16131
28870,16131
19095,16131
19430,16131
61787,16131
17496,16131
17495,16131
19205,16131
19524,16131
24973,16131
19321,16131
19612,16131
19235,16131
25138,16131
19355,16131
64185,16131
64295,16131
56026,16131
86,120791
43706,16131
44277,16131
64125,16131
64227,16131
64079,16131
64191,16131
29632,16131
60802,16131
18288,16131
64043,16131
64153,16131
182,120791
54211,16131
24136,16131
24396,16131
63985,16131
64091,16131
3084,16131
63937,16131
64045,16131
63869,16131
64001,16131
26083,16131
65554,16131
63821,16131
63923,16131
65809,173820
17406,16131
17405,16131
63787,16131
63851,16131
310,120791
374,120791
34418,16131
63763,16131
63801,16131
63713,16131
63765,16131
94,120791
127,120791
14478,16131
261,120791
24596,16131
24896,16131
65577,331539
65561,173820
63695,16131
63711,16131
63661,16131
63687,16131
32470,16131
186,120791
278,120791
161,120791
131,120791
134,120791
63617,16131
63653,16131
25848,16131
64488,16131
64610,16131
63571,16131
63615,16131
18618,16131
64650,16131
64782,16131
63531,16131
63561,16131
63533,16131
64692,16131
334,120791
27335,16131
27336,16131
264,120791
63406,16131
45387,16131
47642,16131
45255,16131
63374,16131
23571,16131
24311,16131
18166,16131
33752,16131
17364,16131
17363,16131
164,120791
96,120791
45219,16131
45329,16131
64717,16131
64797,16131
34428,16131
34480,16131
33702,16131
33685,16131
24422,173847
24505,16131
18491,16131
19238,16131
151194,16131
151189,16131
53405,16131
17318,16131
17317,16131
24377,16131
34377,16131
57639,68527
24581,16131
17968,16131
18273,16131
2266,1277725
2270,646933
28882,16131
34607,16131
4482,16131
4803,16131
57857,68527
18418,16131
18685,16131
64645,16131
52217,16131
17264,16131
17263,16131
33701,16131
64648,16131
28871,16131
29100,16131
64605,16131
26082,16131
29101,16131
24343,16131
63939,16131
48681,16131
50077,16131
53065,16131
17895,16131
18369,16131
56025,16131
63767,16131
64469,16131
64601,16131
59759,68527
24545,16131
24877,16131
18522,16131
57280,68616
64027,16131
17687,16131
66049,331530
65791,331530
21771,16131
23512,16131
25847,16131
17188,16131
17187,16131
65248,16131
65518,16131
28228,16131
18586,16131
18753,16131
17989,16131
59672,68527
53957,16131
54275,16131
24296,68701
34622,16131
24351,16131
65529,226406
18057,16131
58867,68527
63395,16131
17453,16131
60410,68527
62614,16131
29319,16131
29318,16131
18171,16131
18869,16131
57797,68527
58616,68527
18121,16131
17154,16131
17153,16131
64778,16131
62951,16131
62948,16131
62265,16131
42762,16131
65517,16131
65519,16131
17539,16131
4615,16131
38016,16131
2276,646933
17764,16131
37909,16131
40187,16131
18301,16131
18963,16131
27250,16131
27413,16131
63387,16131
13824,16131
14167,16131
64779,16131
24153,16131
23956,16131
99703,16131
17094,16131
17093,16131
63304,16131
63382,16131
63454,16131
62710,16131
62934,16131
63056,16131
45220,16131
46297,16131
65307,16131
4882,16131
5610,16131
99826,173850
18848,16131
19125,16131
13218,16131
13907,16131
63786,16131
63778,16131
23877,16131
23694,16131
14030,16131
14353,16131
27991,16131
29644,16131
62640,16131
62564,16131
62366,16131
17053,16131
17213,16131
14483,16131
62923,16131
17054,16131
62286,16131
62326,16131
20305,16131
20522,16131
14250,16131
63172,16131
16965,16131
17331,16131
18772,16131
19113,16131
40137,16131
40975,16131
63201,16131
39739,16131
39167,16131
40124,16131
63379,16131
13317,16131
13959,16131
14475,16131
63598,16131
63262,16131
17328,16131
17409,16131
63771,16131
11289,16131
11290,16131
11254,16131
11253,16131
62065,16131
25991,16131
25899,16131
33686,16131
64010,16131
20420,16131
33688,16131
17027,16131
40861,16131
17028,16131
13515,16131
14041,16131
18554,16131
19033,16131
151084,0
151083,0
17327,16131
12946,16131
62915,16131
23050,16131
12409,16131
12410,16131
5608,16131
27323,16131
54377,16131
52044,16131
53671,16131
25845,16131
26399,16131
48057,16131
56307,16131
56153,16131
62198,16131
16987,16131
63600,16131
49986,16131
50489,16131
12794,16131
13205,16131
16988,16131
12107,16131
12108,16131
61807,16131
62096,16131
14694,16131
14547,16131
39035,16131
39255,16131
13347,16131
62247,16131
62432,16131
25693,16131
26109,16131
12648,16131
13160,16131
13598,16131
65173,16131
29658,16131
65174,16131
65794,331530
14125,16131
17706,16131
59188,68527
62203,16131
38577,16131
39121,16131
65152,16131
16963,16131
13033,16131
32502,16131
11501,16131
12200,16131
65172,16131
61356,16131
65171,16131
26111,16131
26353,16131
65170,16131
13451,16131
39683,16131
16964,16131
19275,16131
26733,16131
26495,16131
11502,16131
61575,16131
62135,16131
26873,173853
26471,16131
17972,16131
13644,16131
14163,16131
12544,16131
67451,16131
62161,16131
29256,16131
11121,16131
11122,16131
61412,16131
38644,16131
39313,16131
67566,16131
26393,16131
63482,16131
63360,16131
63456,16131
63599,16131
25633,16131
25634,16131
50310,16131
51283,16131
17929,16131
11677,16131
60190,68527
13817,16131
17597,16131
17837,16131
65228,16131
18490,16131
53165,16131
53326,16131
21132,68705
59560,68527
11968,16131
18091,16131
53364,16131
28575,16131
21275,384135
53381,16131
17751,16131
28518,16131
28517,16131
38397,16131
13265,16131
13686,16131
48402,16131
65168,16131
65219,16131
25735,16131
17910,16131
26273,16131
14233,16131
53340,16131
25650,16131
11001,16131
11002,16131
65274,16131
65310,16131
25722,16131
12093,16131
49878,16131
12387,16131
12748,16131
18435,16131
38398,16131
38456,16131
28317,16131
14595,16131
14596,16131
13323,16131
38800,16131
54549,16131
14709,16131
14765,68704
27280,16131
27176,16131
25443,16131
12307,16131
12607,16131
53010,16131
14451,16131
14452,16131
60392,68527
60896,68705
61357,16131
11452,16131
11955,16131
53211,16131
57495,68616
57616,68527
12468,16131
18899,16131
19550,16131
36550,16131
38017,16131
17882,16131
18398,16131
64340,16131
38617,16131
14331,16131
14332,16131
64728,16131
65301,16131
65314,16131
61532,121279
63356,16131
63114,16131
12059,16131
10817,16131
10818,16131
57270,16131
50193,16131
60885,16131
61498,16131
3101,68601
62168,16131
62144,16131
12171,16131
65431,16131
62199,16131
34686,16131
34968,16131
24711,16131
24571,16131
5472,16131
6581,16131
29672,16131
11930,16131
60184,68527
62793,16131
63105,16131
37910,16131
64472,16131
14975,16131
15804,16131
26155,16131
11881,16131
23360,16131
23359,16131
17846,16131
18075,16131
39864,16131
40142,16131
23422,16131
57386,16131
24885,16131
24767,16131
41453,16131
4431,68601
50894,16131
52039,16131
18361,16131
18732,16131
24352,16131
24230,226423
40564,16131
62298,16131
27096,16131
27494,16131
18658,16131
39345,16131
12770,16131
12279,16131
41117,16131
11674,16131
18056,16131
18177,16131
20136,16131
20006,16131
25444,16131
20419,16131
20436,16131
62297,16131
40118,16131
12884,16131
13762,16131
13761,16131
138313,68705
137807,16131
53997,16131
10693,16131
10694,16131
32556,16131
18146,16131
18321,16131
63347,16131
29682,16131
99348,16131
18645,16131
99588,16131
118497,16131
53027,16131
49776,16131
65024,16131
57758,68618
57792,68527
18272,16131
18463,16131
11486,16131
38027,16131
3341,68601
13084,16131
13427,16131
13548,16131
50186,16131
28327,16131
29257,16131
14964,16131
31425,16131
18430,16131
19534,16131
19889,16131
27457,16131
27718,16131
57008,16131
57329,16131
61632,16131
15640,68704
62763,16131
34306,16131
34623,16131
17604,16131
60799,16131
65509,16131
62295,16131
13244,16131
65502,16131
25211,16131
26089,16131
13629,16131
13630,16131
17695,16131
18614,16131
31578,16131
17621,16131
14038,16131
63346,16131
63567,16131
29974,16131
29973,16131
30065,16131
31338,16131
63551,16131
63791,16131
30076,16131
30225,16131
11354,16131
60786,16131
10563,16131
10564,16131
31451,16131
59427,16131
63775,16131
64065,16131
30234,16131
30461,16131
26898,16131
27349,16131
19498,16131
19917,16131
64166,16131
64175,16131
63342,16131
38545,16131
64639,16131
52178,16131
52330,16131
37485,16131
29315,16131
29775,16131
151124,16131
52108,16131
4627,68601
4623,68601
4874,68601
28903,16131
29330,16131
30439,16131
31065,16131
31424,16131
5247,68601
28923,16131
58889,16131
59447,16131
14093,16131
14349,16131
13148,16131
64157,16131
64558,16131
4878,68601
27458,16131
27459,16131
50178,16131
18182,16131
18283,16131
37109,16131
28367,16131
58257,16131
58901,16131
11194,16131
13121,16131
50878,16131
31577,16131
52089,16131
34698,16131
34582,16131
34639,16131
22778,16131
23312,16131
52063,16131
13949,16131
14269,16131
27720,16131
20129,16131
63330,16131
57823,16131
58262,16131
10405,16131
10406,16131
37110,16131
30319,16131
30419,16131
27756,16131
42753,16131
45496,16131
45514,16131
45594,16131
45596,16131
52145,16131
151521,0
151522,0
13807,16131
14139,16131
34106,16131
34590,16131
19460,16131
19743,16131
34659,16131
34693,16131
52992,16131
57394,16131
49773,16131
34704,16131
48422,16131
13028,16131
37117,16131
11046,16131
57369,16131
59465,16131
57351,16131
33730,16131
33472,16131
34105,16131
34585,16131
41655,121191
34724,16131
52031,16131
52293,16131
35128,16131
19780,16131
20261,16131
21203,16131
21281,384135
36404,16131
41457,16131
26449,16131
45428,16131
45536,16131
47611,16131
137043,16131
137759,16131
13699,16131
49431,16131
49457,16131
51711,16131
52720,68705
52993,16131
48859,16131
49301,16131
48697,16131
47595,16131
48593,16131
58919,16131
30238,16131
37120,16131
30324,16131
30541,16131
13904,16131
33630,16131
35763,16131
34673,16131
34690,16131
44985,121191
44986,121191
35398,16131
53028,16131
41948,121191
34742,16131
55424,16131
55338,16131
55427,16131
40465,16131
55331,16131
4390,68601
35762,16131
65319,16131
56554,16131
58274,16131
42214,121191
45118,121191
20182,16131
65501,16131
38235,16131
34758,16131
